impact electrofuels import (2035),impact electrofuels import (2040),impact electrofuels import (2045),impact electrofuels import (2050),geo_tension_biofuels_2035,geo_tension_biofuels_2040,geo_tension_biofuels_2045,geo_tension_biofuels_2050,impact electricity import (2035),impact electricity import (2040),impact electricity import (2045),impact electricity import (2050),nuclear SMR not available,Direct Air Capture Technology not available,CCS not available,geothermal energy not available,ammonia-fired CCGT not available, Ammonia Cracking Technology,availability of Photovoltaic Solar Power (2035),availability of Photovoltaic Solar Power (2040),availability of Photovoltaic Solar Power (2045),availability of Photovoltaic Solar Power (2050),availability of Onshore Wind Power (2035),availability of Onshore Wind Power (2040),availability of Onshore Wind Power (2045),availability of Onshore Wind Power (2050),availability of Offshore Wind Power (2035),availability of Offshore Wind Power (2040),availability of Offshore Wind Power (2045),availability of Offshore Wind Power (2050),energy demand (2035),energy demand (2040),energy demand (2045),energy demand (2050),Exchange Rate (2035),Exchange Rate (2040),Exchange Rate (2045),Exchange Rate (2050),resistance to LT heating renovation (2035),resistance to LT heating renovation (2040),resistance to LT heating renovation (2045),resistance to LT heating renovation (2050),resistance to mobility change (2035),resistance to mobility change (2040),resistance to mobility change (2045),resistance to mobility change (2050),nuclear power no longer available,Total Photovoltaic Solar Power,Total Onshore Wind Power,Total Offshore Wind Power,total energy demand,transition_cost,fail
0.6,1.0,1.0,0.6,0.0,0.2,0.0,0.2,0.0,0.6,1.0,0.4,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8,0.2,0.8,0.0,0.8,1.0,0.6,0.2,0.4,0.4,0.4,1.0,0.4,0.4,0.2,0.4,0.8,0.4,1.0,0.6,1.0,0.0,0.8,0.2,0.4,0.2,0.2,0.0,1.0,1.8,2.6,2.2,0.21,1090414.1728808996,0.0
1.0,0.0,0.8,0.4,0.4,1.0,0.4,1.0,1.0,0.8,0.2,0.2,1.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.4,0.4,0.0,0.0,0.8,0.8,0.6,0.0,1.0,0.6,1.0,0.8,0.6,1.0,0.6,1.0,1.0,0.6,0.2,0.4,0.4,0.8,0.0,4.0,2.0,1.6,0.33,1093965.893850269,0.0
0.4,0.6,0.2,1.0,1.0,0.4,1.0,0.4,0.4,0.2,0.8,0.8,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.4,0.4,0.4,0.4,0.4,0.8,1.0,1.0,0.6,0.6,0.2,0.2,0.0,0.6,0.4,0.0,0.4,0.2,0.0,0.4,0.0,0.4,0.4,0.0,0.8,1.0,1.0,0.2,0.5,1.6,3.2,1.6,0.15,1028938.1385733888,0.0
0.4,0.2,0.8,0.2,0.4,0.4,0.6,0.0,0.6,1.0,0.0,0.4,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,1.0,0.4,0.2,0.8,0.2,0.6,0.6,0.2,0.4,0.6,0.8,1.0,0.8,0.0,0.6,0.4,0.8,0.6,0.8,0.6,0.2,0.2,0.0,0.6,0.8,0.0,0.2,0.6,0.0,1.0,1.6,1.7999999999999998,3.2,0.27,1076972.826239342,0.0
1.0,0.8,0.2,0.8,1.0,1.0,0.0,0.6,0.0,0.4,0.6,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.8,0.2,0.8,0.0,0.0,0.8,1.0,0.0,0.2,0.4,0.2,0.6,0.0,1.0,0.2,0.0,0.2,0.0,0.8,0.8,0.6,0.0,0.2,0.6,0.8,0.0,0.6,0.5,2.8,1.8,0.8,0.27,0.0,1.0
0.8,0.4,0.0,0.4,0.8,0.0,0.2,0.4,0.8,0.0,0.4,0.6,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.6,0.0,0.0,0.4,0.4,1.0,0.4,0.6,0.2,0.0,0.6,0.0,0.2,0.2,0.0,1.0,0.2,0.6,0.2,0.6,0.6,0.2,0.4,1.0,1.0,0.6,0.4,0.4,0.75,1.0,2.4,0.8,0.21,1039111.9151943648,0.0
0.2,1.0,0.6,1.0,0.2,0.6,0.8,1.0,0.2,0.6,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6,0.6,1.0,1.0,0.4,1.0,0.0,0.8,0.6,0.0,0.6,0.8,0.8,0.6,0.4,0.8,0.0,0.8,0.0,0.0,0.8,1.0,0.4,0.4,0.0,1.0,1.0,0.25,2.2,2.4,2.0,0.39,1127039.986933928,0.0
0.2,0.0,0.2,0.8,0.0,0.6,0.8,0.2,0.6,0.0,0.8,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2,0.4,0.8,0.8,0.0,0.0,0.4,0.8,0.4,0.6,0.8,1.0,0.6,0.2,0.6,0.6,0.4,0.4,0.4,0.0,0.4,0.4,0.6,0.0,0.2,1.0,0.2,0.0,1.0,2.2,1.2000000000000002,2.8,0.3,0.0,1.0
0.8,0.6,0.8,0.2,0.6,0.0,0.2,0.8,0.0,0.6,0.2,0.6,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.8,1.0,0.2,0.2,0.6,0.6,1.0,0.2,1.0,0.0,0.2,0.4,0.0,0.8,0.0,0.0,1.0,1.0,1.0,0.6,1.0,1.0,0.0,0.6,0.8,0.4,0.8,0.6,0.5,2.2,2.4000000000000004,1.6,0.12,1086955.2796846614,0.0
1.0,0.2,1.0,1.0,0.8,0.8,0.4,0.0,1.0,1.0,0.6,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0,0.0,0.6,1.0,0.4,0.0,0.0,0.6,0.2,1.0,0.2,1.0,1.0,0.8,0.8,0.8,0.0,0.8,0.8,0.8,0.0,0.4,0.4,0.6,0.0,1.0,0.2,0.75,1.6,1.4,2.0,0.54,1204766.0783584188,0.0
0.4,0.8,0.4,0.4,0.2,0.2,1.0,0.6,0.4,0.4,0.0,0.4,1.0,0.6666666666666666,1.0,0.0,1.0,0.3333333333333333,0.4,0.6,0.6,0.0,0.4,1.0,0.6,0.6,0.0,0.8,0.4,0.8,0.4,0.4,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.6,1.0,1.0,0.0,0.6,0.4,0.8,0.0,1.6,2.6,2.0,0.18,1019289.441292046,0.0
0.2,0.4,0.6,0.6,1.0,0.4,0.6,1.0,0.8,1.0,0.6,0.6,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.0,0.2,0.6,0.0,0.4,0.6,0.8,0.2,0.2,0.2,0.8,0.6,0.4,0.4,0.4,0.4,1.0,1.0,0.4,0.6,0.4,0.4,1.0,0.0,0.4,0.6,0.0,0.0,0.8,0.25,1.2000000000000002,1.7999999999999998,2.0,0.33,1144802.3991608203,0.0
0.8,1.0,0.0,0.0,0.4,1.0,0.0,0.4,0.2,0.4,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.8,0.0,0.6,1.0,0.0,0.2,0.8,0.8,0.8,0.2,0.0,1.0,1.0,1.0,1.0,0.4,0.4,1.0,0.0,1.0,1.0,0.4,0.6,1.0,0.0,0.6,0.6,0.2,0.75,2.4,1.8,2.0,0.51,1206935.773134856,0.0
0.6,0.0,0.4,0.8,0.0,0.0,0.2,0.6,1.0,0.2,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6,0.8,1.0,0.0,0.2,0.6,0.0,1.0,1.0,0.4,0.8,0.6,0.2,0.6,0.0,0.8,0.0,0.2,0.4,0.8,0.6,0.8,0.8,0.2,0.4,0.8,0.8,1.0,0.0,2.4,1.8,2.8000000000000003,0.24,998504.861947264,0.0
0.0,0.6,1.0,0.2,0.6,0.6,0.8,0.0,0.4,0.8,0.4,0.8,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.2,0.4,0.6,0.8,0.0,0.6,0.4,0.4,1.0,0.2,0.0,0.8,0.0,0.6,0.2,0.6,0.8,1.0,0.2,0.0,0.2,0.2,0.8,1.0,0.2,0.2,0.4,0.5,1.2000000000000002,1.7999999999999998,1.6,0.24,1105110.5658857268,0.0
0.0,0.4,0.0,1.0,0.4,0.2,0.4,0.8,1.0,0.4,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.6,0.8,0.6,1.0,1.0,0.4,1.0,0.4,0.2,0.8,0.2,0.4,0.6,0.8,0.0,0.4,1.0,0.6,0.6,0.4,0.0,0.2,0.8,0.4,0.8,0.8,0.6,0.2,0.0,3.0,2.8,1.6,0.26999999999999996,1054389.2885364608,0.0
0.6,1.0,0.6,0.4,1.0,0.8,1.0,0.2,0.4,1.0,0.6,0.6,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.0,0.2,0.0,0.4,0.4,1.0,0.4,1.0,0.8,0.2,0.8,1.0,0.0,0.2,0.6,1.0,0.4,0.0,0.0,1.0,0.6,0.8,0.2,1.0,0.2,0.2,0.0,0.8,0.75,0.6000000000000001,2.8,2.8,0.27,1066061.5505571598,0.0
0.8,0.0,1.0,0.6,0.6,0.0,0.8,0.6,0.8,0.6,0.4,0.8,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.2,1.0,0.2,0.8,0.2,0.0,0.8,0.6,1.0,0.0,0.4,0.8,0.8,0.0,0.4,0.0,0.2,0.8,0.4,0.6,1.0,0.0,0.4,0.0,0.4,0.4,0.2,0.4,0.25,2.2,1.6,2.2,0.18000000000000002,1075757.8485673042,0.0
0.2,0.6,0.4,0.0,0.0,0.6,0.2,0.0,0.2,0.0,1.0,0.2,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.8,0.4,0.8,0.2,0.8,0.6,0.2,0.0,0.4,0.6,1.0,0.2,0.2,0.6,1.0,0.6,0.8,0.2,1.0,0.0,0.4,0.6,1.0,0.6,1.0,1.0,0.8,1.0,1.0,2.2,1.6,2.2,0.36,1114613.2705274578,0.0
0.4,0.0,0.6,0.8,0.6,0.6,0.2,0.4,0.8,0.6,0.2,0.6,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.4,0.4,0.2,0.4,0.8,0.8,0.6,0.2,1.0,0.0,1.0,0.4,0.8,0.8,0.0,0.2,0.8,0.4,0.2,0.0,1.0,0.0,0.0,0.2,0.4,0.6,0.6,0.5,2.0,2.6,2.2,0.3,1078981.0455444846,0.0
1.0,0.6,0.0,0.2,0.0,0.0,0.8,1.0,0.2,0.0,0.8,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.0,0.4,1.0,1.0,0.8,1.0,0.2,0.2,0.0,0.8,0.4,0.6,0.4,1.0,0.2,0.2,0.6,0.8,0.2,1.0,0.8,0.6,0.4,0.6,0.6,0.8,1.0,0.0,0.0,0.0,3.2,1.4,2.2,0.3,1079534.1757425435,0.0
0.8,0.2,0.2,0.6,0.2,1.0,0.6,0.0,0.6,0.2,0.0,0.4,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.6,0.0,0.6,1.0,0.6,0.2,0.6,0.0,0.2,0.0,0.2,0.4,0.6,0.2,0.6,1.0,0.8,1.0,0.8,0.8,0.8,0.2,0.6,0.6,0.4,1.0,0.75,0.8,2.4000000000000004,0.8,0.21,1113529.2168119047,0.0
0.2,0.8,0.8,0.0,0.8,0.4,0.0,0.6,0.0,0.8,0.6,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8,0.6,0.0,0.6,0.0,0.4,0.0,0.8,0.0,0.6,0.8,0.6,0.8,1.0,0.0,0.8,0.0,0.4,0.2,0.4,0.2,0.2,0.2,0.8,0.0,0.0,1.0,0.4,0.25,2.0,1.2000000000000002,2.0,0.39,1097177.960657259,0.0
0.2,0.2,0.4,0.2,1.0,0.4,0.4,0.2,0.8,0.4,0.6,0.8,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6,0.4,0.4,0.8,1.0,0.0,0.6,0.0,0.6,0.8,0.4,1.0,1.0,0.0,0.0,0.2,0.8,0.0,0.6,0.4,0.2,0.6,0.0,0.8,0.0,1.0,0.0,0.6,0.5,2.2,1.6,2.8,0.18,1093848.1921733287,0.0
0.8,0.8,1.0,0.8,0.4,1.0,1.0,0.8,0.2,1.0,0.0,0.2,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.2,0.4,0.6,0.0,0.6,0.0,0.2,1.0,0.4,0.4,0.6,0.6,0.8,0.2,0.6,0.0,1.0,0.8,0.0,0.6,0.2,0.6,0.4,0.6,0.0,0.0,2.2,1.6,1.6,0.36000000000000004,1037682.6351038188,0.0
1.0,0.4,0.8,0.0,0.2,0.2,0.8,0.4,0.6,0.8,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2,0.2,0.8,1.0,0.0,0.2,0.8,1.0,0.4,0.4,0.0,0.2,0.6,0.8,0.2,0.4,0.4,0.4,0.2,0.8,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,2.2,2.0,1.0,0.3,1142249.847741564,0.0
0.4,1.0,0.2,0.6,0.8,0.8,0.2,1.0,0.0,0.2,0.4,0.6,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.8,0.8,0.2,0.4,0.6,0.8,0.2,0.4,1.0,1.0,0.6,0.8,0.0,0.2,0.8,1.0,1.0,1.0,0.8,0.2,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.4,0.25,2.2,2.0,3.4000000000000004,0.3,0.0,1.0
0.4,0.4,1.0,0.4,0.0,0.6,0.4,0.6,1.0,0.6,1.0,0.4,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6,0.6,0.0,0.2,1.0,0.6,1.0,1.0,0.6,0.2,0.2,0.0,0.4,1.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.8,1.0,0.0,0.2,0.0,0.25,2.2,2.8,2.0,0.24,1030406.6256123376,0.0
1.0,1.0,0.4,1.0,0.6,0.0,1.0,0.0,0.4,0.0,0.4,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.4,0.0,0.0,0.6,0.8,0.4,0.0,0.4,0.4,0.0,0.8,0.8,0.6,1.0,0.4,0.8,0.6,0.6,1.0,0.6,0.6,0.6,0.0,0.2,0.4,0.6,0.8,0.6,0.75,1.0,1.6,2.0,0.42,1130105.961070003,0.0
0.6,0.0,0.0,0.2,1.0,1.0,0.6,0.8,0.6,0.2,0.8,0.8,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8,0.4,0.4,0.6,0.6,1.0,0.2,0.2,0.2,0.0,0.6,0.2,0.6,0.8,0.0,1.0,0.2,0.8,0.8,1.0,0.2,0.2,0.6,0.2,0.8,1.0,0.2,0.5,1.6,2.4000000000000004,1.0,0.24,1087891.1609730332,0.0
0.0,0.6,0.6,0.8,0.4,0.4,0.0,0.2,0.0,0.8,0.2,0.2,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6,0.2,1.0,1.0,0.0,0.0,0.4,0.8,0.8,0.8,0.6,0.0,0.8,0.0,0.2,0.6,0.4,0.8,0.2,0.2,0.4,0.8,0.8,0.0,0.8,0.2,0.4,0.8,1.0,2.8,1.2000000000000002,2.2,0.24,0.0,1.0
0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.2,0.0,0.2,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8,0.8,0.8,0.0,1.0,0.2,0.6,1.0,0.6,0.4,0.4,0.6,0.4,0.0,0.2,0.0,0.2,1.0,0.2,0.0,0.8,0.0,1.0,0.2,0.0,0.4,0.4,0.2,0.25,2.4000000000000004,2.8,2.0,0.09000000000000001,1028078.6753337502,0.0
0.6,0.6,0.4,0.0,0.6,0.6,0.4,0.6,0.8,0.6,0.8,0.4,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0.0,0.2,0.2,0.2,0.6,0.4,0.8,0.0,0.4,0.0,1.0,1.0,0.0,1.0,0.6,0.8,0.6,0.8,0.4,0.8,0.6,0.2,0.6,0.4,0.8,0.6,1.0,1.0,0.8,0.75,1.2000000000000002,1.6,2.0,0.45000000000000007,1173268.3272317257,0.0
1.0,0.2,0.2,0.8,1.0,0.2,0.0,0.4,0.4,0.8,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.6,0.0,0.4,0.2,0.4,1.0,0.2,0.4,0.8,0.0,0.4,0.0,0.8,0.4,0.4,1.0,0.8,0.6,0.8,0.4,0.2,0.0,0.4,0.8,0.8,0.6,0.0,0.0,1.0,1.8,1.6,0.24,0.0,1.0
0.4,0.8,0.8,0.2,0.4,0.8,0.6,1.0,1.0,0.2,0.6,0.6,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6,0.0,0.6,1.0,0.8,1.0,0.4,0.8,1.0,0.2,0.6,1.0,0.6,0.2,1.0,1.0,0.4,0.2,0.0,0.2,1.0,0.8,0.6,1.0,0.2,0.2,0.0,0.6,0.5,2.2,3.0,2.8,0.42,1100180.298611105,0.0
0.4,0.4,0.2,0.6,0.8,1.0,0.8,0.8,0.0,1.0,0.2,0.4,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8,0.0,0.2,0.8,0.2,0.8,0.8,0.0,1.0,0.2,0.4,0.2,0.6,0.4,1.0,0.4,0.6,1.0,0.8,0.4,0.6,0.6,0.4,0.4,1.0,0.6,0.2,1.0,1.0,1.8,1.8,1.8,0.36,1153923.0288052522,0.0
1.0,1.0,0.8,0.0,0.2,0.4,0.2,0.2,0.6,0.4,0.8,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2,0.6,0.8,0.2,0.8,0.2,0.2,0.6,0.4,0.8,1.0,0.8,0.0,1.0,0.4,1.0,0.0,0.4,0.2,1.0,0.0,0.0,1.0,1.0,0.4,0.0,0.8,0.4,0.5,1.8,1.7999999999999998,3.0,0.36,1046281.448934041,0.0
0.8,0.2,0.6,1.0,0.0,0.8,0.0,1.0,0.4,0.2,0.4,0.8,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.4,0.4,1.0,1.0,0.6,0.6,1.0,0.8,0.2,0.6,0.2,1.0,0.8,0.8,0.6,0.2,0.2,0.6,0.4,0.6,0.2,1.0,0.8,0.0,0.0,0.4,0.6,0.6,0.75,2.8,3.0,2.0,0.36000000000000004,0.0,1.0
0.2,0.8,0.0,0.4,0.6,0.2,0.6,0.4,1.0,0.8,1.0,0.2,0.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,1.0,0.4,0.4,0.0,0.0,0.4,0.2,0.8,0.0,0.8,0.4,0.2,0.2,0.0,0.8,0.8,0.0,1.0,0.0,0.8,0.4,0.2,0.6,0.6,1.0,0.0,0.0,0.0,2.8,0.6000000000000001,2.0,0.18000000000000002,992727.5927383932,0.0
0.0,0.2,0.6,0.2,0.8,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.2,1.0,0.4,1.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.4,0.2,0.2,0.2,0.8,1.0,0.2,1.0,0.8,0.0,1.0,0.8,1.0,1.2,3.0,0.0,0.18,1053879.6302798258,0.0
0.6,0.8,0.0,0.8,0.2,0.6,0.4,0.4,0.6,0.6,0.4,0.6,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,0.4,0.6,0.6,0.8,0.4,1.0,0.4,0.0,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.8,1.0,0.8,0.8,0.8,0.2,0.4,0.8,0.4,0.2,0.6,0.4,0.2,0.5,2.4000000000000004,1.7999999999999998,2.4,0.36000000000000004,1126039.737614919,0.0
1.0,0.0,0.4,0.4,0.4,0.4,0.2,0.8,0.2,1.0,0.8,0.8,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.4,1.0,0.0,0.2,0.0,0.8,0.4,1.0,1.0,0.2,0.8,0.4,0.0,0.2,0.0,0.6,0.0,0.6,1.0,0.4,0.8,0.6,0.6,0.4,1.0,0.2,0.6,0.75,1.4,1.4,3.0,0.09000000000000001,1026261.5727753172,0.0
0.4,0.6,1.0,1.0,1.0,1.0,0.8,0.2,0.8,0.4,0.2,0.2,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6,1.0,0.4,0.6,0.8,0.6,0.2,1.0,0.4,0.4,0.8,0.2,1.0,0.6,0.8,0.6,0.0,0.6,0.0,0.4,1.0,0.2,0.0,0.0,1.0,0.4,0.8,0.0,0.25,2.6,2.6,1.8,0.45000000000000007,0.0,1.0
0.2,0.0,0.0,0.0,0.2,0.8,0.8,0.2,0.2,1.0,0.6,0.8,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.8,1.0,0.8,1.0,0.4,0.6,0.8,0.4,0.2,0.2,0.0,0.6,1.0,0.8,1.0,0.0,0.8,0.4,0.6,0.4,0.6,0.4,1.0,0.6,0.2,0.8,0.8,0.4,0.25,3.6,2.2,1.0,0.42,1136152.4218823873,0.0
0.8,0.6,0.6,0.6,0.8,0.2,0.2,0.8,0.8,0.4,0.0,0.2,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.4,0.2,0.4,1.0,0.0,0.2,1.0,0.8,0.8,0.6,0.0,0.4,0.2,0.4,0.6,0.2,1.0,0.0,1.0,0.0,1.0,0.4,0.0,0.8,0.2,0.2,1.0,1.0,1.2000000000000002,2.2,2.2,0.24,1084260.3387320405,0.0
0.6,0.4,0.8,0.4,0.6,0.6,0.0,0.0,0.4,0.2,1.0,0.4,0.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,0.4,0.8,0.0,0.6,0.6,0.8,0.6,0.8,0.6,1.0,0.4,0.4,0.8,0.4,0.6,0.4,0.0,0.0,0.4,0.6,0.4,0.0,0.2,0.8,0.6,0.0,0.0,0.2,0.0,1.8000000000000005,2.8,2.4,0.33,1037558.9232536264,0.0
0.0,1.0,0.2,1.0,0.0,0.0,0.6,0.6,1.0,0.8,0.4,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,0.2,0.6,0.0,0.0,0.2,0.0,0.2,0.0,0.4,1.0,1.0,0.2,1.0,0.0,1.0,0.6,0.6,1.0,0.0,1.0,0.6,0.8,0.2,0.0,0.6,0.6,0.8,0.75,1.7999999999999998,0.4,2.4,0.33,0.0,1.0
0.0,0.2,0.8,0.8,1.0,0.2,0.2,1.0,0.4,0.2,0.8,0.8,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.8,0.2,0.8,0.8,0.2,1.0,0.0,0.0,1.0,1.0,0.4,0.2,0.2,0.6,0.6,0.8,0.6,0.2,0.6,0.6,0.6,0.2,0.6,0.8,0.6,0.6,0.0,0.8,0.75,2.6,1.2,2.6,0.33,1088916.5799310177,0.0
0.6,0.8,0.2,0.2,0.4,0.8,0.8,0.4,1.0,0.8,0.2,0.2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2,0.8,0.2,0.2,0.8,0.4,0.6,0.6,0.4,0.4,1.0,0.8,0.8,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.6,0.2,0.25,1.4,2.4000000000000004,2.6,0.15,1030526.73598867,0.0
0.8,0.0,0.0,1.0,0.2,0.4,0.6,0.6,0.0,1.0,1.0,0.4,0.6666666666666666,1.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.4,0.0,0.6,0.6,0.6,0.4,0.8,0.0,0.0,0.2,1.0,0.4,0.2,1.0,0.6,0.2,0.0,0.4,0.4,0.2,0.0,0.2,0.6,0.2,0.4,1.0,0.6,0.5,1.0,2.4000000000000004,1.2,0.33,0.0,1.0
0.2,0.6,0.6,0.4,0.8,1.0,0.0,0.0,0.6,0.4,0.4,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6,1.0,0.6,0.0,0.0,0.0,1.0,0.2,0.6,0.6,0.8,0.4,1.0,0.8,0.4,0.0,0.8,0.6,1.0,1.0,0.8,0.6,0.8,0.0,0.8,1.0,0.4,0.0,0.0,2.2,1.2,2.4,0.33,1108406.5187466666,0.0
0.4,0.2,0.4,0.6,0.0,0.8,0.4,0.4,0.4,0.8,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6666666666666666,0.8,0.8,0.0,0.4,1.0,0.2,0.0,1.0,0.6,0.8,0.4,0.6,0.8,1.0,0.2,0.6,0.0,0.4,0.4,0.8,0.6,1.0,0.0,0.6,0.4,0.2,0.2,0.4,0.5,2.0,2.2,2.4,0.39,1127376.7142300522,0.0
1.0,0.8,1.0,0.0,0.6,0.2,1.0,1.0,1.0,0.2,0.4,0.6,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.2,0.2,0.6,1.0,0.4,0.8,0.6,0.4,0.0,0.2,1.0,0.0,0.2,0.4,0.8,0.0,0.6,1.0,1.0,0.2,0.0,0.4,0.6,0.0,1.0,0.8,0.8,1.0,1.0,2.0,2.2,1.2,0.21,1111104.7757967392,0.0
0.6,0.4,0.6,1.0,0.8,0.6,0.8,0.2,0.2,0.0,0.6,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.4,0.6,1.0,0.0,0.2,0.4,0.2,0.0,0.2,0.0,0.0,0.4,0.6,0.2,0.0,1.0,1.0,0.2,0.8,0.0,0.4,0.8,1.0,1.0,0.6,0.6,1.0,0.2,0.0,2.0,0.8,0.6000000000000001,0.27,0.0,1.0
0.0,1.0,0.0,0.4,0.2,0.0,0.2,0.8,0.8,0.6,0.0,0.2,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.4,0.6,0.8,1.0,0.8,0.6,0.8,0.6,0.6,1.0,0.0,0.8,0.6,0.4,0.4,0.8,0.2,0.6,1.0,0.2,0.4,0.4,0.0,0.0,0.4,0.8,0.75,2.0,3.2,3.0,0.26999999999999996,1059774.7110910406,0.0
0.2,0.0,0.6,0.0,0.4,0.0,0.4,0.2,0.4,0.0,0.0,0.4,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,1.0,0.2,0.6,0.4,0.6,0.4,0.4,0.4,0.6,0.2,0.6,0.2,0.4,0.6,0.6,1.0,1.0,0.6,0.6,0.6,0.8,0.0,0.0,0.2,1.0,0.6,0.4,0.5,2.8000000000000003,1.7999999999999998,1.7999999999999998,0.2700000000000001,1081993.4075803123,0.0
